"","CD31m_1","CD31m_2","CD31m_3","CD31m_4","Ost_c_1","Ost_c_2","Ost_c_3","Ost_c_4","Ost_ins_1","Ost_ins_2","Ost_ins_3","Ost_ins_4"
"P08648",19.10645,18.66807,19.35374,18.91927,18.41531,18.53829,19.22917,18.18549,18.87525,18.61743,19.40675,18.64645
"P20020",15.34057,14.9084,14.01121,15.57628,15.27434,15.58952,15.39589,15.69067,16.06808,16.32799,15.37995,15.98494
"P21796",18.71634,18.59008,18.86397,18.80954,18.78528,18.36629,18.50133,18.68302,18.6248,18.03212,18.69662,18.43023
"P23284",18.90241,18.9866,19.63487,18.64981,19.10001,18.46395,19.01416,18.96003,19.04133,18.15063,19.21867,18.7889
"P26599",17.81811,17.8233,18.19119,17.65494,17.58998,17.57415,17.56394,17.57915,17.65631,17.6148,17.68457,17.74055
"P30520",17.22065,16.94927,17.52333,17.06232,17.12735,16.70111,16.91237,16.78302,17.06049,16.89249,17.11348,17.0643
"P40227",18.58601,18.49069,18.44865,18.26089,18.50157,18.43246,18.61213,18.56046,18.60682,18.61547,18.49236,18.7383
"P52209",16.81719,16.43236,15.9793,17.22944,16.39361,16.72136,16.99756,17.49272,16.76446,16.92347,16.7989,17.1767
"P52948",14.77686,14.8548,15.08896,14.85166,14.77608,14.84489,14.57397,14.53417,14.37596,14.51479,14.67622,14.51576
"P53992",15.33732,15.16179,14.73331,15.77868,14.81862,15.28921,15.41709,15.45184,15.28717,15.56144,15.5376,15.49996
"P54578",16.71204,16.7585,16.6117,16.70126,16.73652,16.65228,16.68509,16.76053,16.83211,16.62558,16.77472,16.75527
"P61247",18.52303,18.14366,18.70366,18.49046,18.21889,18.17572,18.54422,18.49535,18.87041,19.39372,18.72513,18.7531
"Q07955",18.10669,18.10811,18.51463,17.79913,17.65343,17.65052,17.20503,17.11369,17.40835,17.15408,17.49796,16.89817
"Q13561",17.84083,17.91646,17.99305,17.32182,18.06544,17.74255,17.74589,17.71319,17.85961,17.57926,17.72224,17.79851
"Q14240",19.31846,19.31055,19.00409,19.25027,19.23277,19.3488,19.59557,19.51508,19.36259,18.97514,19.54966,19.40807
"Q14254",16.06938,15.3878,15.35388,16.06355,15.84584,15.73962,16.245,16.2661,16.12089,15.89804,16.01715,16.15621
"Q15008",16.25874,16.07119,15.56621,16.21614,15.88506,16.43136,16.54001,16.60923,16.39015,16.81464,16.18534,16.63432
"Q15019",18.42898,18.62424,18.46152,18.03187,18.591,18.58607,18.59688,18.52122,18.46665,18.42925,18.34928,18.48717
"Q15293",19.06476,18.64519,19.46864,18.49948,19.05285,18.41186,18.63714,18.49929,18.68494,17.99656,18.63688,18.39406
"Q1KMD3",17.18142,17.20069,17.27355,16.72997,17.02796,16.94345,16.63436,16.59012,16.71446,16.56305,16.74965,16.43478
"Q63ZY3",16.4168,17.5967,16.55179,16.69878,17.43803,18.10201,17.61085,17.82482,17.16029,17.60467,17.53346,17.90846
"Q86UU1",16.93681,17.14788,16.74005,16.90712,16.63341,16.88703,16.63538,16.69081,16.87069,16.91128,16.93412,17.1299
"Q92743",13.92426,13.63249,14.31706,14.4669331239602,17.53103,16.85956,16.89871,16.9254,17.17589,16.16736,16.88768,16.75019
"Q96CV9",15.57193,15.91427,15.60585,15.3704,16.01649,15.95573,15.58626,15.70141,15.89841,15.58114,15.72627,15.81017
"Q96KP4",16.44327,16.57737,16.40479,16.44409,16.72895,16.50849,16.52112,16.65036,16.645,16.27667,16.49075,16.58939
"Q9BQG0",14.32972,14.18623,13.74734,14.93635,13.16617,14.34512,14.35722,14.28242,14.56665,14.96432,14.43511,14.58524
"Q9H845",15.22841,15.18675,14.4852,15.37702,15.09775,15.48226,15.1869,15.74242,15.44874,15.76744,15.08489,15.53618
"Q9HB71",16.56674,16.76693,16.95826,16.14493,16.45733,16.47961,16.33949,16.37497,16.60242,16.48181,16.45259,16.59673
"Q9Y2W1",15.97457,15.91387,16.30386,15.30715,15.46372,15.57832,15.02848,14.99204,15.32243,15.0424,15.34511,14.74248
"Q9Y3I0",17.07634,16.97436,17.16959,16.37427,16.89218,16.67322,16.5972,16.59633,16.86062,16.49917,16.65088,16.74909
"Q9Y520",16.44323,16.28372,16.74575,16.53525,15.57853,15.77224,16.08397,15.85689,15.78847,16.26758,16.29918,16.0465
"Q9Y696",17.87784,18.56446,18.06266,18.13573,18.1956,18.64568,18.35321,18.63747,18.3233,18.3226,18.54724,18.85707
"H3BND4",16.09209,15.43539,15.5214,15.88009,15.54154,15.3247,15.80608,15.16621,15.90149,15.64307,15.81569,15.55445
"O00291",14.85581,15.43677,14.68009,15.45074,14.82229,15.981,15.96137,15.93332,15.30138,16.13547,15.59256,15.70338
"O43290",15.0868,15.0554,15.50081,15.09827,14.76826,14.66069,14.1142,14.05583,14.49874,14.32382,14.48363,14.26544
"O43776",17.0167,17.10132,16.23267,17.09912,16.76681,17.33685,17.44825,17.38632,17.27388,17.3129,17.06462,17.34458
"O60568",16.49638,16.15399,16.27899,16.18032,16.14689,16.1398,16.43917,16.16399,16.18577,16.2432,16.34519,16.08918
"O75146",14.63461,13.69248,14.50691,14.65196,13.28469,14.36997,14.14703,14.31218,14.00372,14.72207,14.21342,14.1998
"P02786",16.05603,16.03484,15.51346,16.03577,15.82913,16.20385,16.70124,16.369,16.60552,16.35238,16.56529,16.39107
"P07195",18.3026,18.13792,17.7332,18.22371,18.35944,18.33178,18.5832,18.63993,18.66938,18.57684,18.25949,18.5601
"P09429",18.43699,18.44063,18.82893,17.52575,17.78809,18.15118,17.40682,17.14726,17.72128,17.85404,17.52565,17.13666
"P10253",17.20648,17.06333,16.76409,16.70591,17.402,16.97326,16.81128,16.968,17.07203,16.0498,16.87231,16.53316
"P14543",14.33974,13.94524,15.33636,14.9295710187968,14.25993,13.52187,14.73967,15.16358,14.46884,13.70584,15.03861,14.67394
"P14866",18.08155,18.04627,18.29689,17.49592,17.69701,17.6642,17.45821,17.29654,17.63277,17.56275,17.51826,17.28919
"P23528",20.79948,21.32042,21.36329,20.48191,21.18001,21.06618,21.00215,20.97258,20.91865,20.50888,21.05359,21.02071
"P23588",16.79167,16.61792,16.95356,16.35104,16.67173,16.41294,16.43054,16.18017,16.71598,16.27924,16.52515,16.13849
"P27824",18.55309,18.31805,18.22804,18.78398,18.18931,18.34489,18.35999,18.34685,18.35737,18.22486,18.43909,18.33579
"P29144",18.20735,18.14018,17.6205,18.23516,18.15804,18.34567,18.52081,18.51399,18.36752,18.52238,18.35341,18.43757
"P33991",16.83039,17.30452,17.31108,16.83145,16.30041,16.62006,16.3706,16.15005,16.78358,17.5852,17.18798,16.92998
"P33993",14.70802,14.86337,14.42768,14.62693,13.80952,14.49946,14.31236,13.77903,14.37791,15.30324,14.6217,14.15605
"P37802",20.75704,20.83273,20.79415,19.99754,20.82725,20.68694,20.32892,20.17392,20.63772,20.48868,20.29812,20.29886
"P46060",16.4021,16.4674,16.51432,16.45947,16.26595,16.46845,16.33594,16.36512,16.64355,16.6788,16.68519,16.63533
"P49750",14.83221,14.9998,15.06462,14.51163,14.67022,14.67114,14.35692,14.29036,14.42893,14.37032,14.43349,14.16056
"P62195",16.88637,17.22242,17.27235,16.90731,17.09517,16.97834,16.97996,16.89099,16.90521,16.45883,16.99868,16.88143
"P62258",19.88143,20.04561,19.80908,19.76628,20.03636,20.02971,19.83703,19.9428,20.07504,19.84827,19.87637,20.02255
"P63244",18.88059,18.87397,18.80284,19.07855,18.58838,18.74111,18.68408,18.50035,18.65904,18.27215,18.79615,18.30809
"Q13217",16.15187,15.99884,16.36152,15.57943,16.08897,15.75185,15.80261,15.58685,15.94671,15.59079,15.78152,15.74293
"Q13557",17.56423,17.79345,16.69097,17.63995,17.66096,18.04454,17.85322,17.99761,17.79624,18.00123,17.62545,17.73809
"Q13838",16.89455,17.09436,16.70715,16.67615,16.57641,17.05275,16.86403,16.84156,16.79838,16.86871,16.74522,16.79658
"Q15643",15.3368,15.40854,15.38701,15.01489,15.30603,15.17229,15.12292,14.92121,15.33248,15.12231,15.19302,15.1204
"Q7L014",15.59621,15.52351,15.6015,15.44196,14.93438,15.28378,15.05894,15.05694,14.9658,15.11018,15.29189,14.7901
"Q9NR12",18.98962,18.48618,18.90859,18.92352,18.92496,18.47376,19.2358,18.82847,18.77845,18.30316,19.10764,18.65779
"Q9NTJ3",15.75445,15.76121,15.26675,15.62252,14.95191,15.44913,15.43938,15.31892,15.7231,16.32775,15.64622,15.62056
"Q9NZB2",15.80281,15.73172,15.15348,16.34301,15.20339,16.13584,16.21317,16.20846,15.96735,16.50739,15.89728,16.23496
"Q9UBG0",16.37252,16.3723,15.92085,16.14272,16.65566,16.62353,16.43429,16.27218,16.84136,16.50898,16.49122,16.32224
"Q9Y266",16.21408,16.19574,16.453,15.83615,16.21782,15.87626,15.795,15.5897,16.10873,15.67202,15.92878,15.80202
"Q9Y5S2",14.91361,14.75801,14.21608,15.16282,14.48067,15.04803,15.25985,15.29321,14.95774,15.31775,14.90478,15.22182
"A0A0J9YVP6",16.49744,16.31498,16.44883,16.22734,15.97647,16.21518,16.21521,15.817,16.2173,16.36198,16.10028,16.0014
"A0A140T9C0",21.67571,21.42469,21.56113,21.13603,21.54704,22.22607,21.37308,21.76444,21.84279,22.29814,21.69359,21.20844
"O00232",16.04949,15.89131,15.45614,16.41031,15.69321,16.20138,16.34559,16.43477,16.07565,16.5328,16.20942,16.33223
"O60841",15.86663,15.75963,15.65654,15.86566,15.59689,15.79546,15.80242,15.6859,15.84748,15.89602,15.81216,15.72884
"O75955",16.03658,15.68774,15.78148,16.09101,16.10784,15.78577,16.32093,16.36605,16.30712,15.92353,16.09761,16.08266
"P02511",19.04164,18.92537,19.48335,18.863,19.44632,18.71354,19.60491,19.48661,19.31588,18.24164,19.28,19.93951
"P17813",17.35515,16.36824,17.99371,16.99868,16.63058,16.51897,17.52139,16.71016,16.53337,16.18132,17.72594,16.54023
"P17858",16.10591,15.95133,15.27288,16.53445,15.47898,16.39123,16.75186,16.8085,16.3638,16.91571,16.26057,16.65154
"P18669",19.97475,20.47982,20.20465,19.69744,20.44214,20.33435,20.12706,20.25381,20.3233,19.82402,20.1025,20.30658
"P22234",17.26675,17.25042,16.80032,17.47115,16.87937,17.24882,17.29662,17.21611,17.39181,17.73443,17.34122,17.37779
"P22307",16.98813,17.29811,17.28466,16.62704,17.37733,17.05864,17.14404,17.02715,17.10408,16.54679,17.02435,17.00617
"P28838",17.205,16.885,17.12608,17.10522,17.47877,16.83734,16.86426,17.32017,17.25908,16.53064,16.93732,17.29106
"P34897",17.23852,17.45179,17.7245,17.15094,17.19423,17.18181,17.19917,17.05092,17.12709,17.22236,17.25237,17.03257
"P35555",14.78165,15.11681,15.32829,14.67204,14.76444,14.55055,14.93042,13.77641,14.57818,14.24726,15.05755,14.04044
"P36776",15.8994,15.90707,15.79481,15.92248,15.63313,15.94241,16.28323,15.99532,15.73427,15.85602,16.13684,15.91493
"P36871",16.19324,16.38434,15.65097,16.34179,16.60248,16.39643,16.70349,16.67594,16.52621,16.23702,16.63327,16.54018
"P40222",16.18548,16.1182,16.63715,15.76776,16.33516,16.0207,16.047,15.66565,16.11643,15.72479,16.2247,15.89859
"P43686",17.0743,17.24062,17.28438,16.19332,17.01697,17.03676,16.89411,16.80425,17.02643,17.11494,16.75524,16.99367
"P46777",21.88233,21.88529,21.9655,22.16854,21.84413,21.97493,22.40288,22.33706,22.51261,23.16084,22.40654,22.56741
"P49589",16.90436,16.80556,16.438,16.97027,16.60759,16.92,17.12288,16.92715,16.89577,17.03778,17.00301,16.71675
"P50453",15.5212,14.79563,15.77439,15.50767,13.64041,14.64337,13.89364,14.07773,13.50704,14.13597,14.05342,13.83573
"P52789",15.54206,14.58397,14.88314,15.44357,15.39012,14.90923,16.41553,15.5215,15.78148,15.02345,16.03674,15.52087
"P54920",17.09989,17.53062,16.70333,17.1606,17.49606,17.57693,17.58942,17.29829,17.55582,17.18837,17.55262,17.25666
"P55268",15.72104,16.00715,15.72528,15.68896,15.47007,15.79384,15.68521,15.09027,15.46105,15.50337,15.78458,15.06047
"P62333",17.46792,17.56127,17.6578,17.06388,17.49949,17.40139,17.28202,17.26307,17.39389,17.24715,17.302,17.33314
"Q12797",16.8171,16.85116,16.21141,16.6293,16.94172,17.21056,16.79591,16.81439,17.1007,17.3288,16.66128,16.901
"Q12884",18.02782,17.93763,17.30813,18.26779,18.70101,18.46226,18.53251,19.10767,18.50362,17.86053,18.65113,18.79651
"Q12888",15.06896,15.29863,15.34238,15.43358,15.0071,15.10606,14.88396,14.63524,14.93299,14.86123,15.26034,14.39383
"Q13045",15.69868,15.77066,14.87469,16.14979,15.59615,16.1672,16.24744,16.26346,15.93464,16.24968,15.94504,16.22951
"Q14554",16.8118,16.83796,16.60703,16.38261,16.95333,16.90621,16.5395,16.50998,16.67605,16.42104,16.42323,16.39197
"Q15582",16.17809,14.93588,16.5768,15.47813,17.13902,16.58058,17.70501,16.29894,16.99204,16.18071,17.48679,15.89928
"Q16543",18.17801,17.93845,18.22287,17.85204,17.85544,17.78188,17.83494,17.5421,17.95935,17.69637,17.97376,17.78864
"Q16851",17.48649,17.58448,17.50124,17.3733,17.75086,17.61438,17.89025,17.66186,17.82767,17.75737,17.82139,17.68686
"Q86W92",16.21608,16.09116,15.83833,15.83156,16.05909,16.02358,15.74616,15.98891,16.37009,16.35627,15.80554,16.24216
"Q92626",15.75986,15.53108,15.76586,15.79691,15.21516,15.38749,15.43989,15.14775,15.37499,15.33642,15.73069,15.23331
"Q93052",16.67225,16.83547,16.86203,16.51115,16.89133,16.71629,16.71018,16.39605,16.5831,16.05617,16.70691,16.41645
"Q96G03",14.68506,14.71821,14.19682,14.99776,14.21096,14.80632,14.39811,14.85804,14.40354,14.98817,14.23588,14.75062
"Q99615",15.97315,15.95149,16.22099,15.83697,15.9024,15.70972,15.60814,15.5364,15.84064,15.69856,15.78579,15.87519
"Q9H4A4",16.56421,16.42014,15.73075,16.95621,16.43525,16.79359,17.21979,17.31547,16.66611,16.61312,16.85615,17.04353
"A0A096LP25",15.36409,15.25286,15.23698,15.60313,15.1021,15.1521,15.19153,15.27622,15.16945,15.29676,15.30543,15.22878
"A0A669KAX4",13.94593,14.20213,13.18989,14.6383,13.02682,13.7929,13.78549,13.94126,14.04328,14.39029,13.9733,14.04588
"C9J6P4",16.34238,15.94595,16.03191,16.5112,16.04202,16.07526,16.29116,16.29311,16.2499,16.38067,16.4231,16.19271
"O43491",15.52362,15.97227,15.40376,15.47097,15.8259,15.95226,15.43681,15.50273,15.65962,15.72257,15.83887,15.47339
"O60763",16.47258,16.30042,15.73129,16.8572,15.92544,16.55855,16.76094,16.75456,16.60079,16.89055,16.57038,16.77168
"O94875",17.53522,17.6626,17.74765,16.54445,17.64881,16.62274,17.18029,16.34572,17.10508,16.18584,17.07415,16.30806
"O95347",14.41087,14.38999,14.22645,14.19756,13.35491,14.02534,13.73076,13.66069,14.11557,14.94916,14.27249,13.95033
"O95425",15.18313,14.20099,14.64599,15.33176,15.00505,14.72028,14.78915,15.1946,14.90502,14.41369,15.02119,14.7537
"P00367",17.71644,18.35244,17.70522,18.00032,17.9244,18.24819,17.81745,18.06292,17.6685,17.65836,17.88777,17.78241
"P04899",16.9809,16.59552,16.28744,17.15793,16.66037,17.03495,17.34615,17.20785,17.06354,17.3083,17.31342,17.16075
"P05455",17.61638,18.154,17.85201,17.0968,17.58602,17.99513,17.50095,17.29539,17.67176,17.97142,17.29554,17.60432
"P09960",16.363,16.03749,15.61636,16.53679,16.16256,16.3326,16.38832,16.62336,16.33628,16.29654,16.21373,16.42217
"P14314",19.07175,19.29939,19.24971,18.58767,18.98837,18.96915,18.72378,18.54122,18.79705,18.44682,18.87965,18.48673
"P21399",16.19896,16.25285,15.80476,16.02828,16.57841,16.62152,16.71377,16.8073,16.58419,16.5207,16.2618,16.82267
"P21589",16.9353,17.6356,16.83853,17.06983,17.49968,17.89326,17.46162,17.84849,17.77008,17.85181,17.67924,17.8491
"P31040",16.05334,16.37195,15.76244,15.90594,16.10079,16.29583,16.05591,16.2008,15.94839,16.17925,15.99,16.10912
"P35998",17.9139,17.99678,17.98322,17.76861,17.88479,17.91856,17.82876,17.8666,17.79711,17.80539,17.75801,17.87351
"P39023",16.24761,16.6653,16.58723,16.77593,16.21503,16.77676,17.08133,16.91951,16.57756,17.94097,16.9106,17.15483
"P40763",15.29064,15.05613,14.68882,15.81465,15.0524,15.47965,15.47315,15.29109,15.34089,15.3818,15.48174,14.92538
"P42765",16.58596,16.88325,16.76195,16.58336,16.95539,16.63682,16.77439,16.84123,16.68241,16.16379,16.87093,16.71589
"P48147",16.2202,16.23946,15.68425,16.26081,16.1606,16.49463,16.68507,16.70349,16.5307,16.85186,16.30482,16.76827
"P49411",17.89369,18.1026,18.1435,17.61635,17.96892,17.88519,17.78739,17.81824,17.72781,17.63013,17.66129,17.84893
"P49736",15.27546,15.37427,15.08131,15.46414,14.98485,14.97118,14.85526,14.62117,15.00805,15.63109,15.245,14.68365
"P55265",15.27066,15.08364,15.03349,15.1857,14.61292,15.03964,15.29728,15.16442,15.18665,15.60943,15.168,15.15612
"Q04446",16.81263,17.18958,15.76986,17.10569,16.85859,17.97076,17.39985,17.92141,17.32419,18.04418,17.00184,17.80146
"Q5GLZ8",14.98169,15.67417,14.50171,15.66648,14.8583,16.03473,15.46939,15.44626,15.38296,16.22584,15.63469,15.5104
"Q6DD88",15.1847,15.62398,14.4365081673297,16.01846,14.73235,16.00637,15.42284,15.99094,15.38811,16.05202,15.30469,16.03343
"Q8N1F7",16.64997,16.65002,16.39759,17.0419,16.2095,16.73431,16.66979,16.83576,16.50476,16.91891,16.74251,16.61878
"Q92878",15.37559,15.48823,15.01978,15.21037,15.10893,15.38614,15.14546,15.14316,15.25324,15.7023,14.9535,15.03216
"Q96AE4",17.63912,17.71494,18.10877,17.30286,17.22554,17.22491,16.74987,16.52634,17.02167,16.86878,17.14753,16.70411
"Q99536",19.06148,18.96325,18.25367,19.56849,19.41209,19.47979,19.64875,20.22311,19.62445,19.61513,19.42622,20.03307
"Q99798",17.90691,18.03742,17.96514,17.58201,18.05426,17.96995,17.89647,17.87045,17.83148,17.7215,17.63808,17.81495
"Q9H2D6",15.554,15.89523,15.91448,15.35891,15.69513,15.73717,15.83747,15.455,15.6137,15.59729,15.9303,15.57935
"Q9UQ80",17.11007,17.22342,17.35849,16.9296,16.96958,16.99384,16.75153,16.58395,16.91401,16.83898,16.86281,16.72335
"Q9Y4G6",15.03522,15.57832,14.92264,15.33648,14.63517,15.2767,15.53654,15.75705,14.97912,15.38083,15.4932,15.59613
"Q9Y5B9",16.05949,15.95102,15.83357,16.59513,15.58176,16.13943,15.8428,15.74334,15.90598,16.51241,15.92756,15.73947
"Q9Y6N5",17.90789,18.16934,17.33293,18.32586,18.19287,18.20638,18.02318,18.921,18.31905,18.36803,18.38529,18.72029
"B1AK88",18.01932,18.18412,18.14306,17.88676,18.26745,18.15596,18.07355,18.15315,18.17147,17.90216,18.22304,18.3408
"E7EN19",20.07089,19.61257,19.57661,20.45678,19.60627,19.98552,20.10709,20.23069,20.28995,20.53202,20.0973,20.56301
"F5H6I7",17.31602,17.67004,16.27876,17.68282,17.10881,18.09893,17.89816,18.18445,17.79753,18.50353,17.26274,18.10634
"A0A7P0T8Z7",16.14829,16.74959,15.85198,16.45938,16.53795,16.78412,16.65573,17.04177,16.4537,16.47425,16.45188,16.84274
"A0AVT1",15.18947,15.14746,14.95943,15.86752,15.24443,15.2315,15.58855,15.60115,15.53441,15.07699,15.57576,15.50102
"O00231",19.72612,19.95592,19.805,19.94151,19.85746,20.0171,19.95167,20.05925,19.97715,19.98223,20.04992,20.17565
"O94925",17.14447,16.80516,16.45989,16.71857,17.3745,16.62111,16.93615,17.13219,17.14088,16.13872,16.59267,17.00467
"P08473",16.00926,15.27648,14.91185,15.89156,16.67365,15.82691,15.75893,16.88242,16.45312,15.56768,15.62254,16.3981
"P23396",17.21309,17.09501,17.22632,17.67461,16.63972,16.93315,17.61502,17.43325,17.31345,17.76331,17.72846,17.64331
"P35237",18.19042,18.1606,18.11031,18.10675,18.04939,18.12249,18.43315,18.25205,18.12817,18.20806,18.422,18.19126
"P55084",16.77633,16.52561,16.8275,16.9031,16.83313,16.39831,16.6462,17.12112,16.74449,16.57471,16.88152,16.87965
"P62191",16.99113,16.8855,17.18118,16.78223,17.01781,16.71193,16.80527,16.8886,17.01065,16.81368,16.99535,16.9919
"P68366",20.74124,20.81843,20.43066,20.8301,20.73009,20.71421,20.80657,20.67556,20.79888,20.52099,21.26412,20.71807
"Q13423",16.14671,16.26136,15.37325,16.41307,15.8908,16.69385,16.80063,17.047,16.40069,17.01935,16.24558,16.68657
"Q3SY69",17.38258,17.76608,17.29406,18.37945,17.40438,17.87934,18.15393,17.77628,16.91899,17.35336,18.31702,17.36817
"Q8N8S7",17.06299,16.93301,17.13856,16.97508,17.9464,17.00167,17.86112,17.52492,17.80164,16.69379,17.65546,17.62586
"Q8NBS9",19.65478,18.65786,20.2054,18.74823,18.20713,18.23917,17.91007,18.15277,17.98346,17.99013,17.92889,18.09984
"Q8NEU8",15.25292,16.40184,14.67896,15.42656,15.72218,16.7071,15.7541,15.89701,15.88452,16.45205,15.80823,15.83344
"Q92945",17.91944,17.97666,18.29293,17.24816,17.59687,17.53884,17.33076,17.00608,17.32865,17.31648,17.37615,17.16488
"Q96QK1",15.88436,15.77746,14.87369,16.36463,15.61425,16.29531,16.50655,16.70471,16.20586,16.34713,16.12748,16.68085
"Q9H3U1",15.96363,15.92107,15.3272,16.34091,15.5099,16.17554,16.04133,16.15947,15.83665,16.3161,16.03008,16.04815
"Q9NSE4",15.44566,15.62137,14.58434,15.70724,15.19823,15.88817,15.81743,16.23968,15.59141,16.02796,15.55415,16.07739
"Q9Y230",16.8122,16.92862,16.59838,16.54005,16.60492,16.91496,16.66411,16.6257,16.77548,17.02134,16.52815,16.65713
"Q9Y263",15.18379,14.87034,14.4491,15.46305,14.6332,15.08061,15.24185,15.31449,15.09271,15.3045,15.16362,15.20393
"O00429",15.79272,15.60556,15.54312,15.90149,15.75818,15.7777,16.16083,15.97325,16.02587,15.89602,16.05636,16.04715
"O14980",16.06442,16.05998,14.9902,16.34217,15.12716,16.44264,16.47974,16.59396,16.08173,16.8957,16.0424,16.50711
"O43390",17.79657,17.15777,17.87172,17.34778,16.95046,16.89794,17.17464,16.85426,17.32438,17.76039,17.19813,16.9912
"O60488",15.5694,15.47559,15.14798,15.77782,15.21956,15.54289,15.4959,15.71481,15.90932,16.23613,15.69022,15.87112
"P05091",16.60827,16.41934,16.9836,16.00961,15.42174,16.35886,15.44283,15.13964,15.09404,15.7326,15.3269,14.78498
"P18084",15.01377,15.55669,15.1103,15.4288,16.03268,15.89541,16.04808,16.06837,16.06081,15.54057,16.25176,16.02948
"P22626",20.02367,20.08625,20.2742,19.12704,19.55416,19.7235,19.3374,19.12892,19.49983,19.68685,19.23393,19.25999
"P24752",17.325,17.54104,17.37439,17.13682,17.72866,17.46108,17.41911,17.74395,17.53662,17.08699,17.25317,17.4561
"P28331",16.57721,16.69895,16.55428,16.22127,16.75056,16.57644,16.52171,16.56895,16.58848,16.38093,16.37433,16.57912
"P38606",17.63661,17.71703,17.07815,17.33078,17.98562,17.75155,17.89174,18.15813,17.89165,17.61375,17.59879,18.07206
